Time,GN07N_MAIN_POWER,GN07N_SUB_POWER,GN07N_TEMP,GN07N_HIGH_TEMP,GN07N_MID_TEMP,GN07N_LOW_TEMP,GN07N_OVER_TEMP,GN07N_GAS_NRG,GN07N_GAS_AMM,GN07N_GAS_CDO,GN07N_PPIT,GN05N_MAIN_POWER,GN05M_MAIN_POWER,GN05M_TEMP,GN05M_HIGH_TEMP,GN05M_LOW_TEMP,GN05M_OVER_TEMP,GN05M_GAS_NRG,GN05M_GAS_AMM,GN05M_GAS_CDO,GN04N_MAIN_POWER,GN04M_MAIN_POWER,GN04M_TEMP,GN04M_HIGH_TEMP,GN04M_MID_TEMP,GN04M_LOW_TEMP,GN04M_OVER_TEMP,GN04M_GAS_NRG,GN04M_GAS_AMM,GN04M_GAS_CDO,GN03N_MAIN_POWER,GN02N_MAIN_POWER,GN02N_TEMP,GN02N_HIGH_TEMP,GN02N_MID_TEMP,GN02N_LOW_TEMP,GN02N_OVER_TEMP,GN02N_GAS_NRG,GN02N_GAS_AMM,GN02N_GAS_CDO,GN02N_PPIT
2022-01-02_10:30:04,9703.78,306,20.4,490,490,491,498,0,73,0,1,138.59,157,0,520,520,529,0,77,0,7356.51,0,0,40,40,40,36,0,0,0,5.5,157,0,520,521,520,529,0,77,0,2
2022-01-02_10:30:05,9760.17,300,20,490,490,491,498,0,73.1,0,1,139.31,156,0,520,520,529,0,77,0,7151.87,0,0,40,40,40,36,0,0,0,5.7,156,0,520,521,520,529,0,77,0,2
2022-01-02_10:30:06,9683.15,300,19.9,490,490,491,498,0,73,0,1,1024.11,158,0,520,520,529,0,77,0,7394.24,0,0,40,40,40,36,0,0,0,5.9,158,0,520,521,520,529,0,77,0,2
2022-01-02_10:30:07,9821.86,304,20.2,490,490,491,498,0,72.9,0,1,2097.14,160,0,520,520,529,0,77,0,8666.69,0,0,40,40,40,36,0,0,0,6.4,160,0,520,521,520,529,0,77,0,2
2022-01-02_10:30:08,9809.84,301,20,490,490,491,498,0,73,0,1,2092.11,158,0,520,520,529,0,77.1,0,8394.93,0,0,40,40,40,36,0,0,0,7.7,158,0,520,521,520,529,0,77.1,0,2
2022-01-02_10:30:09,9712.84,302,19.9,490,490,491,498,0,73.1,0,1,3408.09,156,0,520,520,529,0,77.2,0,7498.86,0,0,40,40,40,36,0,0,0,7.3,156,0,520,521,520,529,0,77.2,0,2
2022-01-02_10:30:10,9719.15,309,20.3,490,490,491,498,0,73.1,0,1,3410.48,157,0,520,520,529,0,77,0,7086.68,0,0,40,40,40,36,0,0,0,6.9,157,0,520,521,520,529,0,77,0,2
2022-01-02_10:30:11,9692.16,307,20.1,490,490,491,498,0,73,0,1,3395.57,159,0,520,520,529,0,77.1,0,7219.62,0,0,40,40,40,36,0,0,0,7.5,159,0,520,521,520,529,0,77.1,0,2
2022-01-02_10:30:12,9781.43,301,20.3,490,490,491,498,0,73.1,0,1,3401.05,158,0,520,520,529,0,77.2,0,7791.67,0,0,40,40,40,36,0,0,0,8.4,158,0,520,521,520,529,0,77.2,0,2
2022-01-02_10:30:13,9692.63,303,20.1,490,490,491,498,0,73.1,0,1,3398.99,156,0,520,519,529,0,77,0,8759.88,0,0,40,40,40,36,0,0,0,8.3,156,0,520,521,519,529,0,77,0,2
2022-01-02_10:30:14,9704.61,302,20,490,490,491,498,0,73,0,1,1462.32,157,0,520,520,529,0,77.1,0,7793.8,0,0,40,40,40,36,0,0,0,8.1,157,0,520,521,520,529,0,77.1,0,2
2022-01-02_10:30:15,9761.27,302,20.3,490,490,491,498,0,73,0,1,1464.71,160,0,520,519,529,0,77,0,7095.47,0,0,40,40,40,36,0,0,0,7.7,160,0,520,521,519,529,0,77,0,2
2022-01-02_10:30:16,9804.34,306,20.1,490,490,491,498,0,73,0,1,1460.06,160,0,520,520,529,0,77,0,6831.97,0,0,40,40,40,36,0,0,0,7.6,160,0,520,521,520,529,0,77,0,2
2022-01-02_10:30:17,9788.76,304,20.3,490,490,491,498,0,73,0,1,1455.68,159,0,520,520,529,0,77,0,7051.87,0,0,40,40,40,36,0,0,0,7.6,159,0,520,521,520,529,0,77,0,2
2022-01-02_10:30:18,9830.2,304,20,490,490,491,498,0,72.9,0,1,1457.01,161,0,520,520,529,0,77,0,7948.41,0,0,40,40,40,36,0,0,0,6.6,161,0,520,521,520,529,0,77,0,2
2022-01-02_10:30:19,9921.92,307,20.4,490,490,491,498,0,72.8,0,1,137.09,158,0,520,520,529,0,77,0,8424.44,0,0,40,40,40,36,0,0,0,7.2,158,0,520,521,520,529,0,77,0,2
2022-01-02_10:30:20,9872.62,309,20.3,490,490,491,498,0,73.2,0,1,138.25,158,0,520,520,529,0,77.1,0,7441.83,0,0,40,40,39,36,0,0,0,7,158,0,520,521,520,529,0,77.1,0,2
2022-01-02_10:30:21,9828.14,308,20,490,490,491,498,0,73.2,0,1,138.41,159,0,520,520,529,0,77,0,6937.72,0,0,40,40,40,36,0,0,0,6.6,159,0,520,521,520,529,0,77,0,2
2022-01-02_10:30:22,9840.78,307,20.3,490,490,491,498,0,73.2,0,1,138.26,154,0,520,520,529,0,76.9,0,6855.03,0,0,40,40,40,36,0,0,0,5.5,154,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:30:23,9906.81,307,20.1,490,490,491,498,0,73.2,0,1,137.75,155,0,520,520,529,0,76.8,0,7098.28,0,0,40,40,40,36,0,0,0,6,155,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:30:24,9806.26,306,20.3,490,490,491,498,0,73.2,0,1,138.92,155,0,520,520,529,0,76.9,0,8098.1,0,0,39,40,40,36,0,0,0,6.1,155,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:30:25,9809.74,304,20.2,490,490,491,498,0,73.3,0,1,138.72,162,0,520,520,529,0,76.9,0,8507.73,0,0,40,40,40,36,0,0,0,6,162,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:30:26,9717.74,306,20.2,490,490,491,498,0,73.1,0,1,137.4,157,0,520,520,529,0,76.9,0,7479.56,0,0,40,40,40,36,0,0,0,6.3,157,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:30:27,9700.03,303,20.4,490,490,491,498,0,73.2,0,1,137.56,157,0,520,520,529,0,76.9,0,6934.24,0,0,40,40,40,36,0,0,0,6,157,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:30:28,9725.14,306,20,490,490,491,498,0,73.1,0,1,138.53,160,0,520,520,529,0,76.9,0,6886.81,0,0,40,40,40,36,0,0,0,5.4,160,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:30:29,9693.46,303,20.2,490,490,491,498,0,73.1,0,1,138.13,159,0,520,520,529,0,76.9,0,7331.8,0,0,40,40,39,36,0,0,0,5.7,159,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:30:30,9635.05,303,20.1,490,490,491,498,0,73,0,1,591.09,159,0,520,520,529,0,76.8,0,8743.68,0,0,40,40,40,36,0,0,0,5.4,159,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:30:31,9651.79,303,20.3,490,490,491,498,0,73,0,1,1835.01,161,0,520,520,529,0,76.7,0,8151.53,0,0,40,40,40,36,0,0,0,5.1,161,0,520,521,520,529,0,76.7,0,2
2022-01-02_10:30:32,9694.15,298,20.2,490,490,491,498,0,73.1,0,1,1833.11,159,0,520,520,529,0,76.8,0,7301.55,0,0,40,40,40,36,0,0,0,6.1,159,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:30:33,9636.5,303,20,490,490,491,498,0,73.1,0,1,1830.88,158,0,520,520,529,0,76.9,0,6860.57,0,0,40,40,40,36,0,0,0,6.3,158,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:30:34,9672.58,301,20.4,490,490,491,498,0,73.1,0,1,1834.14,157,0,520,520,529,0,77,0,7070.11,0,0,40,40,40,36,0,0,0,6,157,0,520,521,520,529,0,77,0,2
2022-01-02_10:30:35,9658.97,300,20.2,490,490,491,498,0,73.1,0,1,1834.03,158,0,520,520,529,0,76.6,0,8043.35,0,0,40,40,39,36,0,0,0,6.3,158,0,520,521,520,529,0,76.6,0,2
2022-01-02_10:30:36,9646.25,301,20.3,490,490,491,498,0,73.2,0,1,1835.58,158,0,520,520,529,0,76.8,0,8984.78,0,0,40,40,40,36,0,0,0,6.2,158,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:30:37,9612.29,297,20.1,490,490,491,498,0,73.2,0,1,1843.58,159,0,520,520,529,0,77,0,7870.32,0,0,40,40,39,36,0,0,0,5.9,159,0,520,521,520,529,0,77,0,2
2022-01-02_10:30:38,9665.03,298,20.2,490,490,491,498,0,73.2,0,1,1839.7,159,0,520,520,529,0,76.9,0,7091.69,0,0,40,40,40,36,0,0,0,6.4,159,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:30:39,9696.97,300,20.2,490,490,491,498,0,73.2,0,1,1834.3,161,0,520,520,529,0,76.8,0,6909.08,0,0,40,40,40,36,0,0,0,6.9,161,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:30:40,9759.1,300,20.1,490,490,491,498,0,73.2,0,1,1832.14,161,0,520,520,529,0,76.8,0,7319.77,0,0,40,40,40,36,0,0,0,6.2,161,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:30:41,9715.68,301,20.3,490,490,491,498,0,73.2,0,1,1829.78,159,0,520,520,529,0,76.6,0,8706.87,0,0,40,40,40,36,0,0,0,6.8,159,0,520,521,520,529,0,76.6,0,2
2022-01-02_10:30:42,9699.28,298,19.9,490,490,491,498,0,73.1,0,1,1835.28,161,0,520,520,529,0,76.7,0,8820.01,0,0,40,40,40,36,0,0,0,6.7,161,0,520,521,520,529,0,76.7,0,2
2022-01-02_10:30:43,9746.71,300,20.3,490,490,491,498,0,73,0,1,1832.96,164,0,520,520,529,0,76.8,0,7741.84,0,0,40,40,40,36,0,0,0,6.7,164,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:30:44,9804.82,304,20.4,490,490,491,498,0,73.2,0,1,1835.1,163,0,520,520,529,0,76.7,0,7147.28,0,0,40,40,40,36,0,0,0,6.7,163,0,520,521,520,529,0,76.7,0,2
2022-01-02_10:30:45,9743.72,304,20,490,490,491,498,0,73.2,0,1,1833.64,162,0,520,520,529,0,76.7,0,7097.42,0,0,39,40,40,36,0,0,0,6.7,162,0,520,521,520,529,0,76.7,0,2
2022-01-02_10:30:46,9820.48,304,20.3,490,490,491,498,0,73.1,0,1,1407.47,161,0,520,520,529,0,76.7,0,7536.44,0,0,40,40,40,36,0,0,0,6.4,161,0,520,521,520,529,0,76.7,0,2
2022-01-02_10:30:47,9766.3,306,20.1,490,490,491,498,0,73.1,0,1,139.53,162,0,520,520,529,0,76.8,0,8975.86,0,0,40,40,40,36,0,0,0,6,162,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:30:48,9703.43,303,20.2,490,490,491,498,0,73,0,1,138.02,163,0,520,520,529,0,76.8,0,8774.25,0,0,40,40,40,36,0,0,0,6.6,163,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:30:49,9700.52,302,20.2,490,490,491,498,0,72.9,0,1,140.15,162,0,520,520,529,0,76.8,0,7666.53,0,0,40,40,40,36,0,0,0,5.5,162,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:30:50,9725.94,303,20.2,490,490,491,498,0,73,0,1,137.91,162,0,520,520,529,0,76.7,0,7168.41,0,0,40,40,40,36,0,0,0,5.8,162,0,520,521,520,529,0,76.7,0,2
2022-01-02_10:30:51,9680.81,302,20.4,490,490,491,498,0,72.9,0,1,140.33,162,0,520,520,529,0,76.8,0,7102.47,0,0,40,40,39,36,0,0,0,5.9,162,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:30:52,9630.92,301,20.2,490,490,491,498,0,73,0,1,139.5,160,0,520,520,529,0,76.8,0,7931.18,0,0,40,40,40,36,0,0,0,5.5,160,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:30:53,9688.53,301,20.3,490,490,491,498,0,73,0,1,139.12,159,0,520,520,529,0,76.7,0,9502.38,0,0,40,40,40,36,0,0,0,5.5,159,0,520,521,520,529,0,76.7,0,2
2022-01-02_10:30:54,9582.61,300,20,490,490,491,498,0,73,0,1,138.65,160,0,520,520,529,0,76.7,0,8611.46,0,0,40,40,40,36,0,0,0,5.5,160,0,520,521,520,529,0,76.7,0,2
2022-01-02_10:30:55,9580.61,301,20,490,490,491,498,0,72.9,0,1,140.25,160,0,520,520,529,0,76.8,0,7747.99,0,0,39,40,40,36,0,0,0,6,160,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:30:56,9562.65,298,20.4,490,490,491,498,0,73,0,1,139.15,159,0,520,520,529,0,76.7,0,7216.47,0,0,40,40,40,36,0,0,0,5.2,159,0,520,521,520,529,0,76.7,0,2
2022-01-02_10:30:57,9621.17,300,20,490,490,491,498,0,73,0,1,2109.75,164,0,520,520,529,0,76.7,0,7399.56,0,0,39,40,39,36,0,0,0,5.8,164,0,520,521,520,529,0,76.7,0,2
2022-01-02_10:30:58,9580.96,303,20.3,490,490,491,498,0,73,0,1,2108.01,167,0,520,520,529,0,76.9,0,8794.68,0,0,40,40,40,36,0,0,0,6.7,167,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:30:59,9633.93,296,20.2,490,490,491,498,0,73,0,1,3280.7,165,0,520,520,529,0,76.7,0,9692.56,0,0,39,40,40,36,0,0,0,7.6,165,0,520,521,520,529,0,76.7,0,2
2022-01-02_10:31:00,9646.07,298,20.4,490,490,491,498,0,73,0,1,3425.74,165,0,520,520,529,0,76.7,0,8208.18,0,0,39,40,40,36,0,0,0,6.6,165,0,520,521,520,529,0,76.7,0,2
2022-01-02_10:31:01,9657.8,301,20.1,490,490,491,498,0,73,0,1,3423.03,165,0,520,520,529,0,76.6,0,7683.74,0,0,39,40,40,36,0,0,0,7.3,165,0,520,521,520,529,0,76.6,0,2
2022-01-02_10:31:02,9643.2,297,20.3,490,490,491,498,0,72.9,0,1,3420.04,163,0,520,520,529,0,76.6,0,7271.29,0,0,39,40,40,36,0,0,0,7.4,163,0,520,521,520,529,0,76.6,0,2
2022-01-02_10:31:03,9684.77,303,20,490,490,491,498,0,72.9,0,1,3408.3,163,0,520,520,529,0,76.8,0,8254.96,0,0,39,40,40,36,0,0,0,8.3,163,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:31:04,9731.27,301,20.4,490,490,491,498,0,73,0,1,1470.42,168,0,520,520,529,0,76.8,0,10117.3,0,0,39,40,40,36,0,0,0,9,168,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:31:05,9782.31,301,20.3,490,490,491,498,0,73,0,1,1466.08,167,0,520,519,529,0,76.8,0,8929.58,0,0,39,40,40,36,0,0,0,8.2,167,0,520,521,519,529,0,76.8,0,2
2022-01-02_10:31:06,9739.05,300,20.2,490,490,491,498,0,73.2,0,1,1466.7,165,0,520,519,529,0,76.8,0,7861.37,0,0,39,40,40,36,0,0,0,7,165,0,520,521,519,529,0,76.8,0,2
2022-01-02_10:31:07,9697.97,298,20.1,490,490,491,498,0,73.1,0,1,1464.21,165,0,520,520,529,0,76.9,0,7479.89,0,0,40,40,40,36,0,0,0,6.7,165,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:31:08,9680.7,297,20.4,490,490,491,498,0,73,0,1,1467.78,166,0,520,519,529,0,76.8,0,7903.01,0,0,39,40,40,36,0,0,0,6.8,166,0,520,521,519,529,0,76.8,0,2
2022-01-02_10:31:09,9729.8,295,20,490,490,491,498,0,73,0,1,480.2,168,0,520,519,529,0,76.9,0,9873.08,0,0,39,40,40,36,0,0,0,6.7,168,0,520,521,519,529,0,76.9,0,2
2022-01-02_10:31:10,9706.32,292,20.3,490,490,491,498,0,73,0,1,140.95,165,0,520,520,529,0,76.9,0,9421.94,0,0,39,40,40,36,0,0,0,6.6,165,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:31:11,9583.81,294,20.1,490,490,491,498,0,73,0,1,139.03,164,0,520,519,529,0,76.8,0,7952.59,0,0,39,40,40,36,0,0,0,6,164,0,520,521,519,529,0,76.8,0,2
2022-01-02_10:31:12,9622.42,291,20,490,490,491,498,0,73,0,1,139.58,164,0,520,519,529,0,76.9,0,7619.38,0,0,39,40,40,36,0,0,0,4.7,164,0,520,521,519,529,0,76.9,0,2
2022-01-02_10:31:13,9639.57,288,20.1,490,490,491,498,0,72.9,0,1,139.86,161,0,520,519,529,0,77,0,8172.23,0,0,39,40,40,36,0,0,0,6.6,161,0,520,521,519,529,0,77,0,2
2022-01-02_10:31:14,9626.09,290,20.4,490,490,491,498,0,73,0,1,137.44,163,0,520,520,529,0,76.9,0,9998.19,0,0,39,40,40,36,0,0,0,5.9,163,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:31:15,9673.48,296,20,490,490,491,498,0,73,0,1,139.63,162,0,520,520,529,0,77,0,9703.98,0,0,39,40,40,36,0,0,0,5.4,162,0,520,521,520,529,0,77,0,2
2022-01-02_10:31:16,9718.88,302,20.4,490,490,491,498,0,73,0,1,138.57,162,0,520,520,529,0,76.9,0,8007.22,0,0,39,40,40,36,0,0,0,5.7,162,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:31:20,9733.56,297,20.3,490,490,491,498,0,73,0,1,138.74,162,0,520,520,529,0,76.9,0,7943.24,0,0,39,40,40,36,0,0,0,5.8,162,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:31:20,9779.29,300,20.2,490,490,491,498,0,72.9,0,1,140.18,162,0,520,520,529,0,76.9,0,8561.21,0,0,39,40,40,36,0,0,0,5.5,162,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:31:21,9687.54,302,20,490,490,491,498,0,73,0,1,139.02,161,0,520,520,529,0,76.9,0,10366.8,0,0,39,40,39,36,0,0,0,6.6,161,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:31:24,9773.07,297,20.1,490,490,491,498,0,72.8,0,1,608.36,160,0,520,520,529,0,76.8,0,9861.8,0,0,39,40,40,36,0,0,0,5.3,160,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:31:29,9699.57,303,20,490,490,491,498,0,72.9,0,1,1836.91,160,0,520,520,529,0,76.8,0,8108.78,0,0,39,40,40,36,0,0,0,6.4,160,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:31:30,9798.59,308,20,490,490,491,498,0,72.8,0,1,1837.74,158,0,520,520,529,0,76.9,0,8104.26,0,0,39,40,40,36,0,0,0,5,158,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:31:31,9714.29,303,20.4,490,490,491,498,0,72.8,0,1,1833.71,157,0,520,520,529,0,76.9,0,8882.95,0,0,39,40,39,36,0,0,0,6.9,157,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:31:32,9807.92,298,20.1,490,490,491,498,0,72.7,0,1,1834.56,158,0,520,520,529,0,76.9,0,10561,0,0,39,40,39,36,0,0,0,6.6,158,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:31:33,9776.29,304,20.3,490,490,491,498,0,72.7,0,1,1832.12,160,0,520,520,529,0,77,0,9911.4,0,0,40,40,40,36,0,0,0,7,160,0,520,521,520,529,0,77,0,2
2022-01-02_10:31:34,9726.79,306,20,490,490,491,498,0,72.7,0,1,1836.56,159,0,520,520,529,0,77,0,8096.33,0,0,39,40,39,36,0,0,0,5.4,159,0,520,521,520,529,0,77,0,2
2022-01-02_10:31:35,9788.28,303,20.4,490,490,491,498,0,72.7,0,1,1833.12,160,0,520,520,529,0,77,0,8205.79,0,0,39,40,39,36,0,0,0,6.6,160,0,520,521,520,529,0,77,0,2
2022-01-02_10:31:36,9721.83,304,20.1,490,490,491,498,0,73.4,0,1,1833.8,161,0,520,520,529,0,77,0,9474.18,0,0,39,40,39,36,0,0,0,7.4,161,0,520,521,520,529,0,77,0,2
2022-01-02_10:31:37,9719.06,302,20.2,490,490,491,498,0,73.4,0,1,1835.77,159,0,520,520,529,0,76.8,0,10806.5,0,0,39,40,40,36,0,0,0,6.6,159,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:31:38,9634.23,303,20.3,490,490,491,498,0,73.4,0,1,1836.58,161,0,520,520,529,0,76.9,0,9524.46,0,0,39,40,40,36,0,0,0,6.6,161,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:31:39,9704.74,300,20,490,490,491,498,0,73.4,0,1,1831.66,158,0,520,520,529,0,76.9,0,8159.75,0,0,39,40,39,36,0,0,0,6.5,158,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:31:40,9620.24,301,20.1,490,490,491,498,0,73.4,0,1,1834.29,158,0,520,519,529,0,76.9,0,8334.67,0,0,39,40,40,36,0,0,0,6.9,158,0,520,521,519,529,0,76.9,0,2
2022-01-02_10:31:41,9620.59,302,20.1,490,490,491,498,0,73.4,0,1,1252.31,159,0,520,519,529,0,76.8,0,9825.34,0,0,39,40,40,36,0,0,0,6.9,159,0,520,521,519,529,0,76.8,0,2
2022-01-02_10:31:42,9646.59,301,20.3,490,490,491,498,0,73.2,0,1,140.31,160,0,520,520,529,0,76.9,0,10922.8,0,0,39,40,40,36,0,0,0,7.1,160,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:31:43,9619.5,301,20.3,490,490,491,498,0,73.2,0,1,141.78,160,0,520,520,529,0,76.8,0,9239.21,0,0,39,40,40,36,0,0,0,6.3,160,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:31:44,9607.59,298,20.1,490,490,491,498,0,73.5,0,1,140.26,161,0,520,520,529,0,76.8,0,8089.27,0,0,39,40,40,36,0,0,0,5.6,161,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:31:45,9545.54,300,20.4,490,490,491,498,0,73.5,0,1,141.31,164,0,520,520,529,0,76.8,0,8682,0,0,39,40,40,36,0,0,0,6,164,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:31:46,9585.85,297,20,490,490,491,498,0,73.5,0,1,141.72,161,0,520,520,529,0,76.8,0,10452.4,0,0,39,40,40,36,0,0,0,5.3,161,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:31:47,9524.9,298,20.2,490,490,491,498,0,73.7,0,1,140.63,158,0,520,519,529,0,76.8,0,10711.7,0,0,39,40,40,36,0,0,0,5.4,158,0,520,521,519,529,0,76.8,0,2
2022-01-02_10:31:48,9632.44,297,20.4,490,490,491,498,0,73.6,0,1,140.82,160,0,520,520,529,0,76.8,0,8850.66,0,0,39,40,40,36,0,0,0,6.2,160,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:31:51,9634.62,295,20,490,490,491,498,0,73.5,0,1,143.07,160,0,520,520,529,0,76.8,0,8256.27,0,0,39,40,40,36,0,0,0,6.1,160,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:31:53,9727.08,298,20.4,490,490,491,498,0,73.6,0,1,138.91,162,0,520,520,529,0,76.8,0,9134.34,0,0,39,40,40,36,0,0,0,6.2,162,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:31:53,9758.77,298,20.3,490,490,491,498,0,73.3,0,1,139.58,162,0,520,520,529,0,76.8,0,10836.9,0,0,39,40,40,36,0,0,0,5.9,162,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:31:55,9698.89,303,20.4,490,490,491,498,0,73.3,0,1,140.31,166,0,520,520,529,0,76.8,0,10908.2,0,0,39,40,40,36,0,0,0,6.3,166,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:31:55,9836.39,303,20.3,490,490,491,498,0,73.2,0,1,139.7,164,0,520,520,529,0,76.8,0,8862.6,0,0,39,40,39,36,0,0,0,5.6,164,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:31:56,9903.51,297,20.1,490,490,491,498,0,73.2,0,1,139.73,163,0,520,520,529,0,76.8,0,8192.92,0,0,39,40,39,36,0,0,0,6.3,163,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:31:57,9826.82,298,20.2,490,490,491,498,0,73.2,0,1,1693.83,163,0,520,520,529,0,76.8,0,8871.65,0,0,39,40,40,36,0,0,0,5.6,163,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:31:58,9714.74,307,20.3,490,490,491,498,0,73.2,0,1,2128.73,163,0,520,520,529,0,76.8,0,10515.1,0,0,39,40,40,36,0,0,0,6.4,163,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:31:59,9709.41,310,20.2,490,490,491,498,0,72.9,0,1,3027.58,165,0,520,520,529,0,76.9,0,11065.2,0,0,39,40,39,36,0,0,0,7,165,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:32:00,9701.49,307,20.4,490,490,491,498,0,72.9,0,1,3467.84,164,0,520,520,529,0,76.9,0,9525.26,0,0,39,40,40,36,0,0,0,7,164,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:32:01,9725.96,302,20,490,490,491,498,0,72.9,0,1,3459.28,161,0,520,520,529,0,76.8,0,8364,0,0,39,40,40,36,0,0,0,6.7,161,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:32:02,9704.43,296,20.4,490,490,491,498,0,72.9,0,1,3456.11,161,0,520,520,529,0,76.9,0,8735.21,0,0,39,40,40,36,0,0,0,8.2,161,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:32:03,9720.56,294,20.1,490,490,491,498,0,73,0,1,3454.64,164,0,520,519,529,0,76.9,0,10276.9,0,0,39,40,40,36,0,0,0,8.2,164,0,520,521,519,529,0,76.9,0,2
2022-01-02_10:32:07,9697.46,295,20.1,490,490,491,498,0,72.9,0,1,1892.41,165,0,520,520,529,0,76.9,0,11345.4,0,0,39,40,39,36,0,0,0,8.5,165,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:32:07,9664.42,296,20,490,490,491,498,0,72.7,0,1,1487.14,165,0,520,520,529,0,76.9,0,9516.23,0,0,39,40,39,36,0,0,0,8.4,165,0,520,521,520,529,0,76.9,0,2
2022-01-02_10:32:14,9664.44,302,20.4,490,490,491,498,0,72.8,0,1,1485.59,165,0,520,520,529,0,76.8,0,8374.39,0,0,39,40,39,36,0,0,0,7.8,165,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:32:14,9720.14,303,20.2,490,490,491,498,0,72.7,0,1,1490.75,166,0,520,520,529,0,76.8,0,8866.03,0,0,39,40,40,36,0,0,0,7.5,166,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:32:15,9700.96,298,20.1,490,490,491,498,0,72.7,0,1,1485.38,163,0,520,520,529,0,76.8,0,10706.2,0,0,39,40,40,36,0,0,0,6.9,163,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:32:16,9760.02,298,20.3,490,490,491,498,0,72.7,0,1,1284.46,163,0,520,520,529,0,76.8,0,11038.6,0,0,39,40,40,36,0,0,0,7.9,163,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:32:17,9777.23,302,20,490,490,491,498,0,72.7,0,1,140.43,164,0,520,520,529,0,76.8,0,9087.57,0,0,39,40,40,36,0,0,0,7.3,164,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:32:18,9775.32,304,20.4,490,490,491,498,0,72.9,0,1,140.27,161,0,520,520,529,0,76.8,0,8435.27,0,0,39,40,40,36,0,0,0,7.4,161,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:32:19,9853.33,301,20,490,490,491,498,0,72.9,0,1,140.7,162,0,520,520,529,0,76.8,0,9371.16,0,0,39,40,40,36,0,0,0,7.1,162,0,520,521,520,529,0,76.8,0,2
2022-01-02_10:32:20,9804.65,304,20.4,490,490,491,498,0,73,0,1,141.72,162,0,520,520,529,0,76.8,0,11140.5,0,0,39,40,40,36,0,0,0,7.1,162,0,520,521,520,529,0,76.8,0,2
